8530208	Somoholites bamberi Nassichuk, 1975
3139563	Achyrocline crassiceps S.F.Blake
8447427	Neoshumardites nassichuki Kutygin & Ganelin, 2013
3129527	Baccharis crassicuneata G.L.Nesom
9385924	Sonchus brassicifolius S.C.Kim & Mejías
8577253	Qiyia jurassica Chen, Bo, Engel, Wappler, Jarzembowski, Zhang, Wang, Zheng & Rust, 2014
3125712	Stevia crassicephala Cabrera
6937024	Philopterus crassiceps Harrison, 1916
3105113	Espeletia brassicoidea Cuatrec.
5395458	Ligularia brassicoides Hand.-Mazz.
3150529	Lactuca brassicifolia Boiss.
5395397	Ligularia talassica Pojark.
2395050	Epigonus crassicaudus de Buen, 1959
3118078	Dendrosenecio brassiciformis (R.E.Fr. & T.C.E.Fr.) Mabb.
3118082	Dendrosenecio brassica (R.E.Fr. & T.C.E.Fr.) B.Nord.
